"TIME_PERIOD","REF_AREA","MEASURE","UNIT_MEASURE","MEASURE_PRINCIPLE","ACCOUNTING_ENTRY","TYPE_ENTITY","FDI_COMP","SECTOR","COUNTERPART_AREA","LEVEL_COUNTERPART","ACTIVITY","FREQ","FDI_COLLECTION_ID","obsValue","UNIT_MULT","CURRENCY","OBS_STATUS","CONF_STATUS","DECIMALS"
"2021","JPN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","GNB","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","GRC","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","BFA","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","KOR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","TUN","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","AUS","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","GUM","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","BEL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","A5","_Z","_T","A","CTRY_IND",133.633,"6","USD","A","F","2"
"2021","SVN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","GULF","_Z","_T","A","CTRY_IND",7.609,"6","USD","A","F","2"
"2021","LTU","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","SVK","_Z","_T","A","CTRY_IND",0.473,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","IRQ","_Z","_T","A","CTRY_IND",0.161,"6","USD","A","F","2"
"2021","LTU","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","GULF","_Z","_T","A","CTRY_IND",0.284,"6","USD","A","F","2"
"2021","SVN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","MDG","_Z","_T","A","CTRY_IND",-0.001,"6","USD","A","F","2"
"2021","LTU","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","VIR","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","SVN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","GNQ","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","IRL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","MMR","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ESP","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","LCA","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","MEX","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","G20XOECD","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","AUS","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","A7","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","NOR","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","KEN","_Z","_T","A","CTRY_IND",6.634,"6","USD","A","F","2"
"2021","NLD","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","NPL","_Z","_T","A","CTRY_IND",1.183,"6","USD","A","F","2"
"2021","BEL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","DNK","_Z","_T","A","CTRY_IND",112.346,"6","USD","A","F","2"
"2021","POL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","JOR","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","AUT","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","EU28","_Z","_T","A","CTRY_IND",13663.671,"6","USD","A","F","2"
"2021","JPN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","STP","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","COL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","GUY","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","KOR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","GEO","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","NLD","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","GHA","_Z","_T","A","CTRY_IND",42.573,"6","USD","A","F","2"
"2021","GBR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","CHE","_Z","_T","A","CTRY_IND",1898.122,"6","USD","A","F","2"
"2021","CAN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","CPV","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","ESP","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","LVA","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","NZL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","EU25","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","USA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","MHL","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","CZE","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","GUM","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","FIN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","G20OECD","_Z","_T","A","CTRY_IND",1276.017,"6","USD","A","F","2"
"2021","TUR","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","EU27_2020","_Z","_T","A","CTRY_IND",232.97,"6","USD","A","F","2"
"2021","NLD","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","MLT","_Z","_T","A","CTRY_IND",61.495,"6","USD","A","F","2"
"2021","SWE","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","LUX","_Z","_T","A","CTRY_IND",1402.255,"6","USD","A","F","2"
"2021","DNK","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","LUX","_Z","_T","A","CTRY_IND",-76.653,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BLR","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","NLD","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","TUR","_Z","_T","A","CTRY_IND",243.614,"6","USD","A","F","2"
"2021","NZL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","SVK","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","AGO","_Z","_T","A","CTRY_IND",95.876,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","JOR","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","POL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","NIU","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","JPN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","AGO","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BIH","_Z","_T","A","CTRY_IND",-0.004,"6","USD","A","F","2"
"2021","NZL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","SWZ","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","DNK","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","S_O","_Z","_T","A","CTRY_IND",265.899,"6","USD","A","F","2"
"2021","LUX","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","EST","_Z","_T","A","CTRY_IND",1.183,"6","USD","A","F","2"
"2021","LVA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","FLK","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","USA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","S3_O","_Z","_T","A","CTRY_IND",272,"6","USD","A","F","2"
"2021","NZL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","LVA","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","NZL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","IOT","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","LTU","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","TUV","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","NZL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","SDN","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","GRC","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","MYS","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","DNK","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","ANT_F","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","JPN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","SDN","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","SVN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","NLD","_Z","_T","A","CTRY_IND",253.135,"6","USD","A","F","2"
"2021","LVA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SRB","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","PRT","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","ETH","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","IRL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SMR","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","BEL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","HRV","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","USA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","TKL","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","KOR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","LCA","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","LUX","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","WLF","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","BEL_LUX","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","TUR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","COM","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","CHE","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","COM","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","SWE","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","LSO","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","BEL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","SUR","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","JPN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","KAZ","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","LVA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","ISR","_Z","_T","A","CTRY_IND",4.73,"6","USD","A","F","2"
"2021","DEU","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","PAN","_Z","_T","A","CTRY_IND",28.382,"6","USD","A","F","2"
"2021","JPN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","G20OECD","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","MEX","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","VNM","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","FIN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","IRQ","_Z","_T","A","CTRY_IND",3.548,"6","USD","A","F","2"
"2021","CZE","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","LBR","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ISL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","FRO","_Z","_T","A","CTRY_IND",9.029,"6","USD","A","F","2"
"2021","MEX","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","MUS","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","NOR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","COM","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","NZL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","TUR","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","LVA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","CHL","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","MEX","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","W_X","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","LUX","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","AFG","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","KOR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SXM","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ESP","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","PRT","_Z","_T","A","CTRY_IND",1054.872,"6","USD","A","F","2"
"2021","BEL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","LAO","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","MEX","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","COL","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","FIN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","TON","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","TUR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BGR","_Z","_T","A","CTRY_IND",1.87,"6","USD","A","F","2"
"2021","NOR","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","SMR","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","SVN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","LSO","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","POL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","WSM","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","GRC","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","GNQ","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","IRL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","A2","_Z","_T","A","CTRY_IND",77808.657,"6","USD","A","F","2"
"2021","FRA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BEL","_Z","_T","A","CTRY_IND",2712.867,"6","USD","A","F","2"
"2021","FRA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","TON","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","AUT","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","EST","_Z","_T","A","CTRY_IND",18.921,"6","USD","A","F","2"
"2021","NLD","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","PRY","_Z","_T","A","CTRY_IND",16.556,"6","USD","A","F","2"
"2021","BEL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","ATG","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","DEU","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","MRT","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","LTU","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","UMI","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","POL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","BLR","_Z","_T","A","CTRY_IND",18.338,"6","USD","A","F","2"
"2021","CAN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","GNB","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","DNK","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","KHM","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","MLI","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","POL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","POL","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","DEU","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","A","_Z","_T","A","CTRY_IND",20710.738,"6","USD","A","F","2"
"2021","LVA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","PCN","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","NLD","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","TUV","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","POL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SWE","_Z","_T","A","CTRY_IND",751.068,"6","USD","A","F","2"
"2021","USA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","OECD00","_Z","_T","A","CTRY_IND",395646,"6","USD","A","F","2"
"2021","FIN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","KOR","_Z","_T","A","CTRY_IND",-3.548,"6","USD","A","F","2"
"2021","JPN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","VUT","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","MEX","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","ODA","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","AUT","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SVN","_Z","_T","A","CTRY_IND",-3.548,"6","USD","A","F","2"
"2021","IRL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","ECU","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","EST","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","MAR","_Z","_T","A","CTRY_IND",0.757,"6","USD","A","F","2"
"2021","GBR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","CCK","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","CAN","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","GRC","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","BEL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BRN","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","DEU","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","ERI","_Z","_T","A","CTRY_IND",-2.365,"6","USD","A","F","2"
"2021","TUR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","S_O","_Z","_T","A","CTRY_IND",234.67,"6","USD","A","F","2"
"2021","NLD","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","MNE","_Z","_T","A","CTRY_IND",2.365,"6","USD","A","F","2"
"2021","CZE","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","ECU","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","CZE","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","HND","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","A7","_Z","_T","A","CTRY_IND",1891.175,"6","USD","A","F","2"
"2021","LUX","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","GRC","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","USA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","KNA","_Z","_T","A","CTRY_IND",41,"6","USD","A","F","2"
"2021","ISL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","COL","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","LUX","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SSD","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","MEX","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","DJI","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","TUR","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","G20XEU","_Z","_T","A","CTRY_IND",475.6,"6","USD","A","F","2"
"2021","LVA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","WLF","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","CCK","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ESP","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","SOM","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","TUR","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BTN","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","EST","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","BRB","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ISL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","COK","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","HUN","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","BHR","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","SVK","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","SWE","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","PRT","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","TUV","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","COL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","AUT","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","DEU","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","MYS","_Z","_T","A","CTRY_IND",67.408,"6","USD","A","F","2"
"2021","GRC","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","KNA","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","TUR","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","TCA","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","DEU","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","MDA","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","TUR","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","WSM","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","NZL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","S3","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","ESP","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","GMB","_Z","_T","A","CTRY_IND",-1.183,"6","USD","A","F","2"
"2021","NLD","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","CYM","_Z","_T","A","CTRY_IND",79.234,"6","USD","A","F","2"
"2021","POL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","FJI","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","LUX","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","NLD","_Z","_T","A","CTRY_IND",18083.018,"6","USD","A","F","2"
"2021","IRL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","EU15","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","LUX","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","IRQ","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ESP","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","WLF","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","SWE","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","ASM","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","LTU","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","DOM","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","KOR","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","TUV","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ITA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","SSD","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","PRT","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","SRB","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","USA","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","SUR","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","AUS","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","IOT","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","IRL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","CIV","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","AUS","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","COK","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","LVA","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","NLD","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","DNK","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","VAT","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","ISL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","NER","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","GRC","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","DOM","_Z","_T","A","CTRY_IND",0.002,"6","USD","A","F","2"
"2021","AUS","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","XKV","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","CHE","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","ATA","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","POL","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","G20XEU","_Z","_T","A","CTRY_IND",10609.469,"6","USD","A","F","2"
"2021","GBR","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","ERI","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","NZL","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","ZMB","_Z","_T","A","CTRY_IND",NA,"6","USD","A","F","2"
"2021","AUS","T_D4P_F","USD_EXC","DO","NET_FDI","_Z","D","S1","SVK","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
"2021","SWE","T_D4P_F","USD_EXC","DI","NET_FDI","_Z","D","S1","MDG","_Z","_T","A","CTRY_IND",0,"6","USD","A","F","2"
